lat,lon,country
69.93,20.87,Norway
69.93,20.95,Norway
69.93,21.04,Norway
69.93,21.12,Norway
69.93,21.21,Norway
69.93,21.29,Norway
69.93,21.38,Norway
69.93,21.46,Norway
69.93,21.55,Norway
69.93,21.63,Norway
69.93,21.72,Norway
69.93,21.8,Norway
69.93,21.89,Norway
69.93,21.97,Norway
69.93,22.06,Norway
69.93,22.14,Norway
69.93,22.23,Norway
69.93,22.31,Norway
69.93,22.4,Norway
69.93,22.48,Norway
69.93,22.57,Norway
69.93,22.65,Norway
69.93,22.74,Norway
69.93,22.82,Norway
69.93,22.91,Norway
69.93,22.99,Norway
69.93,23.08,Norway
69.93,23.16,Norway
69.93,23.25,Norway
69.93,23.33,Norway
69.93,23.42,Norway
69.93,23.5,Norway
69.93,23.59,Norway
69.93,23.67,Norway
69.93,23.76,Norway
69.93,23.84,Norway
69.93,23.93,Norway
69.93,24.01,Norway
69.93,24.1,Norway
69.93,24.18,Norway
69.93,24.27,Norway
69.93,24.35,Norway
69.93,24.44,Norway
69.93,24.52,Norway
69.93,24.61,Norway
69.93,24.69,Norway
69.93,24.78,Norway
69.93,24.86,Norway
69.93,24.95,Norway
69.93,25.03,Norway
69.93,25.12,Norway
69.93,25.2,Norway
69.93,25.29,Norway
69.93,25.37,Norway
69.93,25.46,Norway
69.93,25.54,Norway
69.93,25.63,Norway
69.93,25.71,Norway
69.93,25.8,Norway
69.93,25.88,Norway
69.93,25.97,Norway
69.93,26.05,Norway
69.93,26.14,Norway
69.93,26.22,Norway
69.93,26.31,Norway
69.93,26.39,Norway
69.93,26.48,Norway
69.93,26.9,Norway
69.93,26.99,Norway
69.93,27.07,Norway
69.93,27.16,Norway
69.93,28.09,Norway
69.93,28.18,Norway
69.93,28.26,Norway
69.93,28.35,Norway
69.93,28.43,Norway
69.93,28.52,Norway
69.93,28.6,Norway
69.93,28.69,Norway
69.93,28.77,Norway
69.93,28.85,Norway
69.93,28.94,Norway
69.93,29.02,Norway
69.93,29.11,Norway
69.93,29.19,Norway
69.93,29.28,Norway
69.93,29.36,Norway
69.93,29.45,Norway
69.93,29.53,Norway
69.93,29.62,Norway
69.93,29.7,Norway
69.93,29.79,Norway
69.97,18.49,Norway
69.97,18.57,Norway
69.97,18.66,Norway
69.97,18.74,Norway
69.97,18.83,Norway
69.97,18.91,Norway
69.97,19.0,Norway
69.97,19.08,Norway
69.97,19.17,Norway
69.97,19.25,Norway
69.97,19.34,Norway
69.97,19.42,Norway
69.97,19.51,Norway
69.97,19.59,Norway
69.97,19.68,Norway
69.97,19.76,Norway
69.97,19.85,Norway
69.97,19.93,Norway
69.97,20.19,Norway
69.97,20.27,Norway
69.97,20.36,Norway
69.97,20.44,Norway
69.97,20.53,Norway
69.97,20.61,Norway
69.97,20.7,Norway
69.97,20.78,Norway
69.97,20.87,Norway
69.97,20.95,Norway
69.97,21.04,Norway
69.97,21.12,Norway
69.97,21.21,Norway
69.97,21.29,Norway
69.97,21.38,Norway
69.97,21.46,Norway
69.97,21.55,Norway
69.97,21.63,Norway
69.97,21.72,Norway
69.97,21.8,Norway
69.97,21.89,Norway
69.97,21.97,Norway
69.97,22.06,Norway
69.97,22.14,Norway
69.97,22.23,Norway
69.97,22.31,Norway
69.97,22.4,Norway
69.97,22.48,Norway
69.97,22.57,Norway
69.97,22.65,Norway
69.97,22.74,Norway
69.97,22.82,Norway
69.97,22.91,Norway
69.97,22.99,Norway
69.97,23.08,Norway
69.97,23.16,Norway
69.97,23.25,Norway
69.97,23.33,Norway
69.97,23.42,Norway
69.97,23.5,Norway
69.97,23.59,Norway
69.97,23.67,Norway
69.97,23.76,Norway
69.97,23.84,Norway
69.97,23.93,Norway
69.97,24.01,Norway
69.97,24.1,Norway
69.97,24.18,Norway
69.97,24.27,Norway
69.97,24.35,Norway
69.97,24.44,Norway
69.97,24.52,Norway
69.97,24.61,Norway
69.97,24.69,Norway
69.97,24.78,Norway
69.97,24.86,Norway
69.97,24.95,Norway
69.97,25.03,Norway
69.97,25.12,Norway
69.97,25.2,Norway
69.97,25.29,Norway
69.97,25.37,Norway
69.97,25.46,Norway
69.97,25.54,Norway
69.97,25.63,Norway
69.97,25.71,Norway
69.97,25.8,Norway
69.97,25.88,Norway
69.97,25.97,Norway
69.97,26.05,Norway
69.97,26.14,Norway
69.97,26.22,Norway
69.97,26.31,Norway
69.97,26.39,Norway
69.97,26.48,Norway
69.97,26.56,Norway
69.97,26.65,Norway
69.97,26.73,Norway
69.97,26.82,Norway
69.97,26.9,Norway
69.97,26.99,Norway
69.97,27.07,Norway
69.97,27.16,Norway
69.97,27.24,Norway
69.97,27.33,Norway
69.97,28.09,Norway
69.97,28.18,Norway
69.97,28.26,Norway
69.97,28.35,Norway
69.97,28.43,Norway
69.97,28.52,Norway
69.97,28.6,Norway
69.97,28.69,Norway
69.97,28.77,Norway
69.97,28.85,Norway
69.97,28.94,Norway
69.97,29.02,Norway
69.97,29.11,Norway
69.97,29.19,Norway
69.97,29.28,Norway
69.97,29.36,Norway
69.97,29.45,Norway
69.97,29.53,Norway
69.97,29.62,Norway
69.97,29.7,Norway
70.02,18.49,Norway
70.02,18.57,Norway
70.02,18.66,Norway
70.02,18.74,Norway
70.02,18.83,Norway
70.02,18.91,Norway
70.02,19.0,Norway
70.02,19.08,Norway
70.02,19.17,Norway
70.02,19.25,Norway
70.02,19.34,Norway
70.02,19.42,Norway
70.02,19.51,Norway
70.02,19.59,Norway
70.02,19.68,Norway
70.02,19.76,Norway
70.02,19.85,Norway
70.02,19.93,Norway
70.02,20.02,Norway
70.02,20.27,Norway
70.02,20.36,Norway
70.02,20.44,Norway
70.02,20.53,Norway
70.02,20.61,Norway
70.02,20.7,Norway
70.02,20.78,Norway
70.02,20.87,Norway
70.02,20.95,Norway
70.02,21.04,Norway
70.02,21.12,Norway
70.02,21.21,Norway
70.02,21.29,Norway
70.02,21.38,Norway
70.02,21.46,Norway
70.02,21.55,Norway
70.02,21.63,Norway
70.02,21.72,Norway
70.02,21.8,Norway
70.02,21.89,Norway
70.02,21.97,Norway
70.02,22.06,Norway
70.02,22.14,Norway
70.02,22.23,Norway
70.02,22.31,Norway
70.02,22.4,Norway
70.02,22.48,Norway
70.02,22.57,Norway
70.02,22.65,Norway
70.02,22.74,Norway
70.02,22.82,Norway
70.02,22.91,Norway
70.02,22.99,Norway
70.02,23.08,Norway
70.02,23.16,Norway
70.02,23.25,Norway
70.02,23.33,Norway
70.02,23.42,Norway
70.02,23.5,Norway
70.02,23.59,Norway
70.02,23.67,Norway
70.02,23.76,Norway
70.02,23.84,Norway
70.02,23.93,Norway
70.02,24.01,Norway
70.02,24.1,Norway
70.02,24.18,Norway
70.02,24.27,Norway
70.02,24.35,Norway
70.02,24.44,Norway
70.02,24.52,Norway
70.02,24.61,Norway
70.02,24.69,Norway
70.02,24.78,Norway
70.02,24.86,Norway
70.02,24.95,Norway
70.02,25.03,Norway
70.02,25.12,Norway
70.02,25.2,Norway
70.02,25.29,Norway
70.02,25.37,Norway
70.02,25.46,Norway
70.02,25.54,Norway
70.02,25.63,Norway
70.02,25.71,Norway
70.02,25.8,Norway
70.02,25.88,Norway
70.02,25.97,Norway
70.02,26.05,Norway
70.02,26.14,Norway
70.02,26.22,Norway
70.02,26.31,Norway
70.02,26.39,Norway
70.02,26.48,Norway
70.02,26.56,Norway
70.02,26.65,Norway
70.02,26.73,Norway
70.02,26.82,Norway
70.02,26.9,Norway
70.02,26.99,Norway
70.02,27.07,Norway
70.02,27.16,Norway
70.02,27.24,Norway
70.02,27.33,Norway
70.02,27.41,Norway
70.02,27.5,Norway
70.02,28.01,Norway
70.02,28.09,Norway
70.02,28.18,Norway
70.02,28.26,Norway
70.02,28.35,Norway
70.02,28.43,Norway
70.02,28.52,Norway
70.02,28.6,Norway
70.02,28.69,Norway
70.02,28.77,Norway
70.02,28.85,Norway
70.02,28.94,Norway
70.02,29.02,Norway
70.02,29.11,Norway
70.02,29.19,Norway
70.02,29.28,Norway
70.02,29.36,Norway
70.02,29.45,Norway
70.06,18.49,Norway
70.06,18.57,Norway
70.06,18.66,Norway
70.06,18.74,Norway
70.06,18.83,Norway
70.06,18.91,Norway
70.06,19.0,Norway
70.06,19.08,Norway
70.06,19.17,Norway
70.06,19.25,Norway
70.06,19.34,Norway
70.06,19.42,Norway
70.06,19.51,Norway
70.06,19.59,Norway
70.06,19.68,Norway
70.06,19.76,Norway
70.06,19.85,Norway
70.06,19.93,Norway
70.06,20.02,Norway
70.06,20.1,Norway
70.06,20.36,Norway
70.06,20.44,Norway
70.06,20.53,Norway
70.06,20.61,Norway
70.06,20.7,Norway
70.06,20.78,Norway
70.06,20.87,Norway
70.06,20.95,Norway
70.06,21.04,Norway
70.06,21.12,Norway
70.06,21.21,Norway
70.06,21.29,Norway
70.06,21.38,Norway
70.06,21.46,Norway
70.06,21.55,Norway
70.06,21.63,Norway
70.06,21.72,Norway
70.06,21.8,Norway
70.06,21.89,Norway
70.06,21.97,Norway
70.06,22.06,Norway
70.06,22.14,Norway
70.06,22.23,Norway
70.06,22.31,Norway
70.06,22.4,Norway
70.06,22.48,Norway
70.06,22.57,Norway
70.06,22.65,Norway
70.06,22.74,Norway
70.06,22.82,Norway
70.06,22.91,Norway
70.06,22.99,Norway
70.06,23.08,Norway
70.06,23.16,Norway
70.06,23.25,Norway
70.06,23.33,Norway
70.06,23.42,Norway
70.06,23.5,Norway
70.06,23.59,Norway
70.06,23.67,Norway
70.06,23.76,Norway
70.06,23.84,Norway
70.06,23.93,Norway
70.06,24.01,Norway
70.06,24.1,Norway
70.06,24.18,Norway
70.06,24.27,Norway
70.06,24.35,Norway
70.06,24.44,Norway
70.06,24.52,Norway
70.06,24.61,Norway
70.06,24.69,Norway
70.06,24.78,Norway
70.06,24.86,Norway
70.06,24.95,Norway
70.06,25.03,Norway
70.06,25.12,Norway
70.06,25.2,Norway
70.06,25.29,Norway
70.06,25.37,Norway
70.06,25.46,Norway
70.06,25.54,Norway
70.06,25.63,Norway
70.06,25.71,Norway
70.06,25.8,Norway
70.06,25.88,Norway
70.06,25.97,Norway
70.06,26.05,Norway
70.06,26.14,Norway
70.06,26.22,Norway
70.06,26.31,Norway
70.06,26.39,Norway
70.06,26.48,Norway
70.06,26.56,Norway
70.06,26.65,Norway
70.06,26.73,Norway
70.06,26.82,Norway
70.06,26.9,Norway
70.06,26.99,Norway
70.06,27.07,Norway
70.06,27.16,Norway
70.06,27.24,Norway
70.06,27.33,Norway
70.06,27.41,Norway
70.06,27.5,Norway
70.06,27.58,Norway
70.06,27.75,Norway
70.06,28.01,Norway
70.06,28.09,Norway
70.06,28.18,Norway
70.06,28.26,Norway
70.06,28.35,Norway
70.06,28.43,Norway
70.06,28.52,Norway
70.06,28.6,Norway
70.06,28.69,Norway
70.06,28.77,Norway
70.06,28.85,Norway
70.06,28.94,Norway
70.06,29.02,Norway
70.06,29.11,Norway
70.06,29.19,Norway
70.06,29.62,Norway
70.06,29.7,Norway
70.06,29.79,Norway
70.06,29.87,Norway
70.06,29.96,Norway
70.06,30.04,Norway
70.06,30.13,Norway
70.1,18.49,Norway
70.1,18.57,Norway
70.1,18.66,Norway
70.1,18.74,Norway
70.1,18.83,Norway
70.1,18.91,Norway
70.1,19.0,Norway
70.1,19.08,Norway
70.1,19.17,Norway
70.1,19.25,Norway
70.1,19.34,Norway
70.1,19.42,Norway
70.1,19.51,Norway
70.1,19.59,Norway
70.1,19.68,Norway
70.1,19.76,Norway
70.1,19.85,Norway
70.1,19.93,Norway
70.1,20.02,Norway
70.1,20.1,Norway
70.1,20.19,Norway
70.1,20.36,Norway
70.1,20.44,Norway
70.1,20.53,Norway
70.1,20.61,Norway
70.1,20.7,Norway
70.1,20.78,Norway
70.1,20.87,Norway
70.1,20.95,Norway
70.1,21.04,Norway
70.1,21.21,Norway
70.1,21.29,Norway
70.1,21.38,Norway
70.1,21.46,Norway
70.1,21.55,Norway
70.1,21.63,Norway
70.1,21.72,Norway
70.1,21.8,Norway
70.1,21.89,Norway
70.1,21.97,Norway
70.1,22.06,Norway
70.1,22.14,Norway
70.1,22.23,Norway
70.1,22.31,Norway
70.1,22.4,Norway
70.1,22.48,Norway
70.1,22.57,Norway
70.1,22.65,Norway
70.1,22.74,Norway
70.1,22.82,Norway
70.1,22.91,Norway
70.1,22.99,Norway
70.1,23.08,Norway
70.1,23.16,Norway
70.1,23.25,Norway
70.1,23.33,Norway
70.1,23.42,Norway
70.1,23.5,Norway
70.1,23.59,Norway
70.1,23.67,Norway
70.1,23.76,Norway
70.1,23.84,Norway
70.1,23.93,Norway
70.1,24.01,Norway
70.1,24.1,Norway
70.1,24.18,Norway
70.1,24.27,Norway
70.1,24.35,Norway
70.1,24.44,Norway
70.1,24.52,Norway
70.1,24.61,Norway
70.1,24.69,Norway
70.1,24.78,Norway
70.1,24.86,Norway
70.1,24.95,Norway
70.1,25.03,Norway
70.1,25.12,Norway
70.1,25.2,Norway
70.1,25.29,Norway
70.1,25.37,Norway
70.1,25.46,Norway
70.1,25.54,Norway
70.1,25.63,Norway
70.1,25.71,Norway
70.1,25.8,Norway
70.1,25.88,Norway
70.1,25.97,Norway
70.1,26.05,Norway
70.1,26.14,Norway
70.1,26.22,Norway
70.1,26.31,Norway
70.1,26.39,Norway
70.1,26.48,Norway
70.1,26.56,Norway
70.1,26.65,Norway
70.1,26.73,Norway
70.1,26.82,Norway
70.1,26.9,Norway
70.1,26.99,Norway
70.1,27.07,Norway
70.1,27.16,Norway
70.1,27.24,Norway
70.1,27.33,Norway
70.1,27.41,Norway
70.1,27.5,Norway
70.1,27.58,Norway
70.1,27.67,Norway
70.1,27.75,Norway
70.1,27.84,Norway
70.1,27.92,Norway
70.1,28.01,Norway
70.1,28.09,Norway
70.1,28.18,Norway
70.1,28.26,Norway
70.1,28.35,Norway
70.1,28.43,Norway
70.1,28.52,Norway
70.1,28.6,Norway
70.1,28.69,Norway
70.1,28.77,Norway
70.1,28.85,Norway
70.1,28.94,Norway
70.1,29.02,Norway
70.1,29.11,Norway
70.1,29.19,Norway
70.1,29.28,Norway
70.1,29.36,Norway
70.1,29.45,Norway
70.1,29.53,Norway
70.1,29.62,Norway
70.1,29.7,Norway
70.1,29.79,Norway
70.1,29.87,Norway
70.1,29.96,Norway
70.1,30.04,Norway
70.1,30.13,Norway
70.1,30.21,Norway
70.1,30.3,Norway
70.1,30.38,Norway
70.14,18.66,Norway
70.14,18.74,Norway
70.14,18.83,Norway
70.14,18.91,Norway
70.14,19.0,Norway
70.14,19.08,Norway
70.14,19.17,Norway
70.14,19.25,Norway
70.14,19.34,Norway
70.14,19.42,Norway
70.14,19.51,Norway
70.14,19.59,Norway
70.14,19.68,Norway
70.14,19.76,Norway
70.14,19.85,Norway
70.14,19.93,Norway
70.14,20.02,Norway
70.14,20.1,Norway
70.14,20.19,Norway
70.14,20.36,Norway
70.14,20.44,Norway
70.14,20.53,Norway
70.14,20.61,Norway
70.14,20.7,Norway
70.14,20.78,Norway
70.14,20.87,Norway
70.14,20.95,Norway
70.14,21.21,Norway
70.14,21.29,Norway
70.14,21.38,Norway
70.14,21.46,Norway
70.14,21.55,Norway
70.14,21.63,Norway
70.14,21.72,Norway
70.14,21.8,Norway
70.14,21.89,Norway
70.14,21.97,Norway
70.14,22.06,Norway
70.14,22.14,Norway
70.14,22.23,Norway
70.14,22.31,Norway
70.14,22.4,Norway
70.14,22.48,Norway
70.14,22.57,Norway
70.14,22.65,Norway
70.14,22.74,Norway
70.14,22.82,Norway
70.14,22.91,Norway
70.14,22.99,Norway
70.14,23.08,Norway
70.14,23.16,Norway
70.14,23.25,Norway
70.14,23.33,Norway
70.14,23.42,Norway
70.14,23.5,Norway
70.14,23.59,Norway
70.14,23.67,Norway
70.14,23.76,Norway
70.14,23.84,Norway
70.14,23.93,Norway
70.14,24.01,Norway
70.14,24.1,Norway
70.14,24.18,Norway
70.14,24.27,Norway
70.14,24.35,Norway
70.14,24.44,Norway
70.14,24.52,Norway
70.14,24.61,Norway
70.14,24.69,Norway
70.14,24.78,Norway
70.14,24.86,Norway
70.14,24.95,Norway
70.14,25.03,Norway
70.14,25.12,Norway
70.14,25.2,Norway
70.14,25.29,Norway
70.14,25.37,Norway
70.14,25.46,Norway
70.14,25.54,Norway
70.14,25.63,Norway
70.14,25.71,Norway
70.14,25.8,Norway
70.14,25.88,Norway
70.14,25.97,Norway
70.14,26.05,Norway
70.14,26.14,Norway
70.14,26.22,Norway
70.14,26.31,Norway
70.14,26.39,Norway
70.14,26.48,Norway
70.14,26.56,Norway
70.14,26.65,Norway
70.14,26.73,Norway
70.14,26.82,Norway
70.14,26.9,Norway
70.14,26.99,Norway
70.14,27.07,Norway
70.14,27.16,Norway
70.14,27.24,Norway
70.14,27.33,Norway
70.14,27.41,Norway
70.14,27.5,Norway
70.14,27.58,Norway
70.14,27.67,Norway
70.14,27.75,Norway
70.14,27.84,Norway
70.14,27.92,Norway
70.14,28.01,Norway
70.14,28.09,Norway
70.14,28.18,Norway
70.14,28.26,Norway
70.14,28.35,Norway
70.14,28.43,Norway
70.14,28.52,Norway
70.14,28.6,Norway
70.14,28.69,Norway
70.14,28.77,Norway
70.14,28.85,Norway
70.14,28.94,Norway
70.14,29.02,Norway
70.14,29.11,Norway
70.14,29.19,Norway
70.14,29.28,Norway
70.14,29.36,Norway
70.14,29.45,Norway
70.14,29.53,Norway
70.14,29.62,Norway
70.14,29.7,Norway
70.14,29.79,Norway
70.14,29.87,Norway
70.14,29.96,Norway
70.14,30.04,Norway
70.14,30.13,Norway
70.14,30.21,Norway
70.14,30.3,Norway
70.14,30.38,Norway
70.18,18.74,Norway
70.18,18.83,Norway
70.18,18.91,Norway
70.18,19.0,Norway
70.18,19.08,Norway
70.18,19.17,Norway
70.18,19.25,Norway
70.18,19.34,Norway
70.18,19.42,Norway
70.18,19.51,Norway
70.18,19.59,Norway
70.18,19.68,Norway
70.18,19.76,Norway
70.18,19.85,Norway
70.18,19.93,Norway
70.18,20.02,Norway
70.18,20.1,Norway
70.18,20.19,Norway
70.18,20.44,Norway
70.18,20.53,Norway
70.18,20.61,Norway
70.18,20.7,Norway
70.18,20.78,Norway
70.18,20.87,Norway
70.18,21.21,Norway
70.18,21.29,Norway
70.18,21.38,Norway
70.18,21.46,Norway
70.18,21.55,Norway
70.18,21.63,Norway
70.18,21.72,Norway
70.18,21.8,Norway
70.18,21.89,Norway
70.18,21.97,Norway
70.18,22.06,Norway
70.18,22.14,Norway
70.18,22.23,Norway
70.18,22.31,Norway
70.18,22.4,Norway
70.18,22.48,Norway
70.18,22.57,Norway
70.18,22.65,Norway
70.18,22.74,Norway
70.18,22.82,Norway
70.18,22.91,Norway
70.18,22.99,Norway
70.18,23.08,Norway
70.18,23.16,Norway
70.18,23.25,Norway
70.18,23.33,Norway
70.18,23.42,Norway
70.18,23.5,Norway
70.18,23.59,Norway
70.18,23.67,Norway
70.18,23.76,Norway
70.18,23.84,Norway
70.18,23.93,Norway
70.18,24.01,Norway
70.18,24.1,Norway
70.18,24.18,Norway
70.18,24.27,Norway
70.18,24.35,Norway
70.18,24.44,Norway
70.18,24.52,Norway
70.18,24.61,Norway
70.18,24.69,Norway
70.18,24.78,Norway
70.18,24.86,Norway
70.18,24.95,Norway
70.18,25.03,Norway
70.18,25.12,Norway
70.18,25.2,Norway
70.18,25.29,Norway
70.18,25.37,Norway
70.18,25.46,Norway
70.18,25.54,Norway
70.18,25.63,Norway
70.18,25.71,Norway
70.18,25.8,Norway
70.18,25.88,Norway
70.18,25.97,Norway
70.18,26.05,Norway
70.18,26.14,Norway
70.18,26.22,Norway
70.18,26.31,Norway
70.18,26.39,Norway
70.18,26.48,Norway
70.18,26.56,Norway
70.18,26.65,Norway
70.18,26.73,Norway
70.18,26.82,Norway
70.18,26.9,Norway
70.18,26.99,Norway
70.18,27.07,Norway
70.18,27.16,Norway
70.18,27.24,Norway
70.18,27.33,Norway
70.18,27.41,Norway
70.18,27.5,Norway
70.18,27.58,Norway
70.18,27.67,Norway
70.18,27.75,Norway
70.18,27.84,Norway
70.18,27.92,Norway
70.18,28.01,Norway
70.18,28.09,Norway
70.18,28.18,Norway
70.18,28.26,Norway
70.18,28.35,Norway
70.18,28.43,Norway
70.18,28.52,Norway
70.18,28.6,Norway
70.18,28.69,Norway
70.18,28.77,Norway
70.18,28.85,Norway
70.18,28.94,Norway
70.18,29.02,Norway
70.18,29.11,Norway
70.18,29.19,Norway
70.18,29.28,Norway
70.18,29.36,Norway
70.18,29.45,Norway
70.18,29.53,Norway
70.18,29.62,Norway
70.18,29.7,Norway
70.18,29.79,Norway
70.18,29.87,Norway
70.18,29.96,Norway
70.18,30.04,Norway
70.18,30.13,Norway
70.18,30.21,Norway
70.18,30.3,Norway
70.18,30.38,Norway
70.18,30.47,Norway
70.22,18.91,Norway
70.22,19.0,Norway
70.22,19.08,Norway
70.22,19.17,Norway
70.22,19.25,Norway
70.22,19.51,Norway
70.22,19.59,Norway
70.22,19.68,Norway
70.22,19.76,Norway
70.22,19.85,Norway
70.22,19.93,Norway
70.22,20.02,Norway
70.22,20.1,Norway
70.22,20.19,Norway
70.22,20.27,Norway
70.22,20.53,Norway
70.22,20.61,Norway
70.22,20.7,Norway
70.22,20.78,Norway
70.22,21.21,Norway
70.22,21.29,Norway
70.22,21.38,Norway
70.22,21.46,Norway
70.22,21.55,Norway
70.22,21.63,Norway
70.22,21.72,Norway
70.22,21.8,Norway
70.22,21.89,Norway
70.22,21.97,Norway
70.22,22.06,Norway
70.22,22.14,Norway
70.22,22.23,Norway
70.22,22.31,Norway
70.22,22.4,Norway
70.22,22.48,Norway
70.22,22.57,Norway
70.22,22.65,Norway
70.22,22.74,Norway
70.22,22.82,Norway
70.22,22.91,Norway
70.22,22.99,Norway
70.22,23.08,Norway
70.22,23.16,Norway
70.22,23.25,Norway
70.22,23.33,Norway
70.22,23.42,Norway
70.22,23.5,Norway
70.22,23.59,Norway
70.22,23.67,Norway
70.22,23.76,Norway
70.22,23.84,Norway
70.22,23.93,Norway
70.22,24.01,Norway
70.22,24.1,Norway
70.22,24.18,Norway
70.22,24.27,Norway
70.22,24.35,Norway
70.22,24.44,Norway
70.22,24.52,Norway
70.22,24.61,Norway
70.22,24.69,Norway
70.22,24.78,Norway
70.22,24.86,Norway
70.22,24.95,Norway
70.22,25.03,Norway
70.22,25.12,Norway
70.22,25.2,Norway
70.22,25.29,Norway
70.22,25.37,Norway
70.22,25.46,Norway
70.22,25.54,Norway
70.22,25.63,Norway
70.22,25.71,Norway
70.22,25.8,Norway
70.22,25.88,Norway
70.22,25.97,Norway
70.22,26.05,Norway
70.22,26.14,Norway
70.22,26.22,Norway
70.22,26.31,Norway
70.22,26.39,Norway
70.22,26.48,Norway
70.22,26.56,Norway
70.22,26.65,Norway
70.22,26.73,Norway
70.22,26.82,Norway
70.22,26.9,Norway
70.22,26.99,Norway
70.22,27.07,Norway
70.22,27.16,Norway
70.22,27.24,Norway
70.22,27.33,Norway
70.22,27.41,Norway
70.22,27.5,Norway
70.22,27.58,Norway
70.22,27.67,Norway
70.22,27.75,Norway
70.22,27.84,Norway
70.22,27.92,Norway
70.22,28.01,Norway
70.22,28.09,Norway
70.22,28.18,Norway
70.22,28.26,Norway
70.22,28.35,Norway
70.22,28.43,Norway
70.22,28.52,Norway
70.22,28.6,Norway
70.22,28.69,Norway
70.22,28.77,Norway
70.22,28.85,Norway
70.22,28.94,Norway
70.22,29.02,Norway
70.22,29.11,Norway
70.22,29.19,Norway
70.22,29.28,Norway
70.22,29.36,Norway
70.22,29.45,Norway
70.22,29.53,Norway
70.22,29.62,Norway
70.22,29.7,Norway
70.22,29.79,Norway
70.22,29.87,Norway
70.22,29.96,Norway
70.22,30.04,Norway
70.22,30.13,Norway
70.22,30.21,Norway
70.22,30.3,Norway
70.22,30.38,Norway
70.22,30.47,Norway
70.22,30.55,Norway
70.22,30.64,Norway
70.26,19.0,Norway
70.26,19.08,Norway
70.26,19.17,Norway
70.26,19.25,Norway
70.26,19.51,Norway
70.26,19.59,Norway
70.26,19.68,Norway
70.26,19.76,Norway
70.26,19.85,Norway
70.26,20.19,Norway
70.26,20.27,Norway
70.26,20.36,Norway
70.26,20.7,Norway
70.26,20.78,Norway
70.26,21.21,Norway
70.26,21.29,Norway
70.26,21.38,Norway
70.26,21.46,Norway
70.26,21.55,Norway
70.26,21.63,Norway
70.26,21.72,Norway
70.26,21.8,Norway
70.26,21.89,Norway
70.26,21.97,Norway
70.26,22.06,Norway
70.26,22.14,Norway
70.26,22.23,Norway
70.26,22.31,Norway
70.26,22.4,Norway
70.26,22.48,Norway
70.26,22.57,Norway
70.26,22.65,Norway
70.26,22.74,Norway
70.26,22.82,Norway
70.26,22.91,Norway
70.26,22.99,Norway
70.26,23.08,Norway
70.26,23.16,Norway
70.26,23.25,Norway
70.26,23.33,Norway
70.26,23.42,Norway
70.26,23.5,Norway
70.26,23.59,Norway
70.26,23.67,Norway
70.26,23.76,Norway
70.26,23.84,Norway
70.26,23.93,Norway
70.26,24.01,Norway
70.26,24.1,Norway
70.26,24.18,Norway
70.26,24.27,Norway
70.26,24.35,Norway
70.26,24.44,Norway
70.26,24.52,Norway
70.26,24.61,Norway
70.26,24.69,Norway
70.26,24.78,Norway
70.26,24.86,Norway
70.26,24.95,Norway
70.26,25.03,Norway
70.26,25.12,Norway
70.26,25.2,Norway
70.26,25.29,Norway
70.26,25.37,Norway
70.26,25.46,Norway
70.26,25.54,Norway
70.26,25.63,Norway
70.26,25.71,Norway
70.26,25.8,Norway
70.26,25.88,Norway
70.26,25.97,Norway
70.26,26.05,Norway
70.26,26.14,Norway
70.26,26.22,Norway
70.26,26.31,Norway
70.26,26.39,Norway
70.26,26.48,Norway
70.26,26.56,Norway
70.26,26.65,Norway
70.26,26.73,Norway
70.26,26.82,Norway
70.26,26.9,Norway
70.26,26.99,Norway
70.26,27.07,Norway
70.26,27.16,Norway
70.26,27.24,Norway
70.26,27.33,Norway
70.26,27.41,Norway
70.26,27.5,Norway
70.26,27.58,Norway
70.26,27.67,Norway
70.26,27.75,Norway
70.26,27.84,Norway
70.26,27.92,Norway
70.26,28.01,Norway
70.26,28.09,Norway
70.26,28.18,Norway
70.26,28.26,Norway
70.26,28.35,Norway
70.26,28.43,Norway
70.26,28.52,Norway
70.26,28.6,Norway
70.26,28.69,Norway
70.26,28.77,Norway
70.26,28.85,Norway
70.26,28.94,Norway
70.26,29.02,Norway
70.26,29.11,Norway
70.26,29.19,Norway
70.26,29.28,Norway
70.26,29.36,Norway
70.26,29.45,Norway
70.26,29.53,Norway
70.26,29.62,Norway
70.26,29.7,Norway
70.26,29.79,Norway
70.26,29.87,Norway
70.26,29.96,Norway
70.26,30.04,Norway
70.26,30.13,Norway
70.26,30.21,Norway
70.26,30.3,Norway
70.26,30.38,Norway
70.26,30.47,Norway
70.26,30.55,Norway
70.26,30.64,Norway
70.26,30.72,Norway
70.26,30.81,Norway
70.26,30.89,Norway
70.26,30.98,Norway
70.3,19.17,Norway
70.3,19.25,Norway
70.3,19.51,Norway
70.3,19.59,Norway
70.3,19.68,Norway
70.3,19.76,Norway
70.3,20.19,Norway
70.3,20.27,Norway
70.3,21.29,Norway
70.3,21.38,Norway
70.3,21.46,Norway
70.3,21.55,Norway
70.3,21.63,Norway
70.3,21.72,Norway
70.3,21.8,Norway
70.3,21.89,Norway
70.3,21.97,Norway
70.3,22.06,Norway
70.3,22.14,Norway
70.3,22.23,Norway
70.3,22.31,Norway
70.3,22.4,Norway
70.3,22.48,Norway
70.3,22.57,Norway
70.3,22.65,Norway
70.3,22.74,Norway
70.3,22.82,Norway
70.3,22.91,Norway
70.3,22.99,Norway
