,latitude,longitude,date,time,symbol,temperature,wind,weatherRank,maxRank
46,59.66183639653443,6.753058774509903,2022-11-05,17:00:00,rain,3.2,0.7,0.6271253640432453,0.6295890428432723
45,59.66183639653443,6.753058774509903,2022-11-05,16:00:00,rain,3.2,0.9,0.6270048103736936,0.6295890428432723
47,59.66183639653443,6.753058774509903,2022-11-05,18:00:00,rain,3.2,0.9,0.6270048103736936,0.6295890428432723
39,59.66183639653443,6.753058774509903,2022-11-05,10:00:00,rain,3.0,0.2,0.6264048961110636,0.6295890428432723
38,59.66183639653443,6.753058774509903,2022-11-05,09:00:00,rain,2.8,0.5,0.6253304460556183,0.6295890428432723
37,59.66183639653443,6.753058774509903,2022-11-05,08:00:00,rain,2.6,0.5,0.6244041227211083,0.6295890428432723
36,59.66183639653443,6.753058774509903,2022-11-05,07:00:00,rain,2.3,0.8,0.6228808829010992,0.6295890428432723
30,59.66183639653443,6.753058774509903,2022-11-05,01:00:00,rain,2.1,0.2,0.6222891303739,0.6295890428432723
35,59.66183639653443,6.753058774509903,2022-11-05,06:00:00,rain,2.1,0.5,0.6221567203710233,0.6295890428432723
31,59.66183639653443,6.753058774509903,2022-11-05,02:00:00,rain,2.1,0.6,0.6221060804633365,0.6295890428432723
34,59.66183639653443,6.753058774509903,2022-11-05,05:00:00,rain,2.0,0.4,0.6217661434921798,0.6295890428432723
33,59.66183639653443,6.753058774509903,2022-11-05,04:00:00,rain,1.9,0.2,0.6214173650992826,0.6295890428432723
32,59.66183639653443,6.753058774509903,2022-11-05,03:00:00,rain,1.8,0.2,0.6209872741989537,0.6295890428432723
29,59.66183639653443,6.753058774509903,2022-11-05,00:00:00,sleet,2.7,1.1,0.3759927029174171,0.6295890428432723
41,60.56115800245316,6.019595850220794,2022-11-05,12:00:00,rain,3.8,2.0,0.6289092617249162,0.6289092617249162
40,60.56115800245316,6.019595850220794,2022-11-05,11:00:00,rain,4.0,2.9,0.6282159919185956,0.6289092617249162
46,60.56115800245316,6.019595850220794,2022-11-05,17:00:00,rain,3.6,2.4,0.6272692849230612,0.6289092617249162
42,60.56115800245316,6.019595850220794,2022-11-05,13:00:00,rain,3.1,0.6,0.6266987740947498,0.6289092617249162
39,60.56115800245316,6.019595850220794,2022-11-05,10:00:00,rain,3.5,2.5,0.6265849305991059,0.6289092617249162
47,60.56115800245316,6.019595850220794,2022-11-05,18:00:00,rain,3.3,1.9,0.6265590979855598,0.6289092617249162
44,60.56115800245316,6.019595850220794,2022-11-05,15:00:00,rain,3.7,3.4,0.6251781882880156,0.6289092617249162
38,60.56115800245316,6.019595850220794,2022-11-05,09:00:00,rain,3.2,2.6,0.6249177265551467,0.6289092617249162
43,60.56115800245316,6.019595850220794,2022-11-05,14:00:00,rain,2.6,0.5,0.6244041227211083,0.6289092617249162
37,60.56115800245316,6.019595850220794,2022-11-05,08:00:00,rain,2.8,2.3,0.6235817165521123,0.6289092617249162
29,60.56115800245316,6.019595850220794,2022-11-05,00:00:00,rain,2.5,1.8,0.6229152877180548,0.6289092617249162
36,60.56115800245316,6.019595850220794,2022-11-05,07:00:00,rain,2.4,2.0,0.6222041417556404,0.6289092617249162
31,60.56115800245316,6.019595850220794,2022-11-05,02:00:00,rain,2.2,1.2,0.6221576668003967,0.6289092617249162
35,60.56115800245316,6.019595850220794,2022-11-05,06:00:00,rain,2.1,1.9,0.6210007086747036,0.6289092617249162
32,60.56115800245316,6.019595850220794,2022-11-05,03:00:00,rain,1.9,1.2,0.6208442083850145,0.6289092617249162
33,60.56115800245316,6.019595850220794,2022-11-05,04:00:00,rain,1.5,1.8,0.6185560862939457,0.6289092617249162
34,60.56115800245316,6.019595850220794,2022-11-05,05:00:00,rain,1.5,1.8,0.6185560862939457,0.6289092617249162
45,60.56115800245316,6.019595850220794,2022-11-05,16:00:00,rain,3.7,4.9,0.6161761425004347,0.6289092617249162
30,60.56115800245316,6.019595850220794,2022-11-05,01:00:00,lightrain,2.1,0.9,0.2345374601856715,0.6289092617249162
29,61.100750966004405,10.787104858100001,2022-11-05,00:00:00,rain,5.2,4.3,0.628804392631862,0.628804392631862
37,61.100750966004405,10.787104858100001,2022-11-05,08:00:00,rain,3.8,3.1,0.6266499575560944,0.628804392631862
38,61.100750966004405,10.787104858100001,2022-11-05,09:00:00,rain,3.6,2.9,0.6261895835978218,0.628804392631862
36,61.100750966004405,10.787104858100001,2022-11-05,07:00:00,rain,3.7,3.1,0.6261453387750896,0.628804392631862
35,61.100750966004405,10.787104858100001,2022-11-05,06:00:00,rain,3.7,3.7,0.6239981238193856,0.628804392631862
31,61.100750966004405,10.787104858100001,2022-11-05,02:00:00,rain,4.3,4.3,0.6239062697107872,0.628804392631862
33,61.100750966004405,10.787104858100001,2022-11-05,04:00:00,rain,3.7,4.1,0.6220176819057337,0.628804392631862
34,61.100750966004405,10.787104858100001,2022-11-05,05:00:00,rain,3.7,4.1,0.6220176819057337,0.628804392631862
30,61.100750966004405,10.787104858100001,2022-11-05,01:00:00,rain,5.1,5.1,0.6216376173210443,0.628804392631862
32,61.100750966004405,10.787104858100001,2022-11-05,03:00:00,rain,3.9,4.5,0.6204719428912484,0.628804392631862
42,61.100750966004405,10.787104858100001,2022-11-05,13:00:00,fog,3.7,2.0,0.2694663831149742,0.628804392631862
43,61.100750966004405,10.787104858100001,2022-11-05,14:00:00,fog,3.6,1.7,0.26933968703647937,0.628804392631862
44,61.100750966004405,10.787104858100001,2022-11-05,15:00:00,fog,3.4,1.4,0.2686544247003566,0.628804392631862
41,61.100750966004405,10.787104858100001,2022-11-05,12:00:00,fog,3.6,2.3,0.26850632181402523,0.628804392631862
40,61.100750966004405,10.787104858100001,2022-11-05,11:00:00,fog,3.5,2.1,0.2683262576398757,0.628804392631862
39,61.100750966004405,10.787104858100001,2022-11-05,10:00:00,fog,3.5,2.3,0.26800962923129845,0.628804392631862
45,61.100750966004405,10.787104858100001,2022-11-05,16:00:00,fog,3.2,1.2,0.2678512805329232,0.628804392631862
46,61.100750966004405,10.787104858100001,2022-11-05,17:00:00,fog,3.1,1.3,0.26728812546379677,0.628804392631862
47,61.100750966004405,10.787104858100001,2022-11-05,18:00:00,fog,2.9,1.2,0.26642049201787904,0.628804392631862
29,61.100750966004405,6.019595850220794,2022-11-05,00:00:00,rain,3.4,1.8,0.6271723343991344,0.6271723343991344
43,61.100750966004405,6.019595850220794,2022-11-05,14:00:00,rain,3.2,2.1,0.6257981859783232,0.6271723343991344
42,61.100750966004405,6.019595850220794,2022-11-05,13:00:00,rain,3.1,2.5,0.6246377260378009,0.6271723343991344
41,61.100750966004405,6.019595850220794,2022-11-05,12:00:00,rain,3.0,2.3,0.624523756604681,0.6271723343991344
45,61.100750966004405,6.019595850220794,2022-11-05,16:00:00,rain,3.2,2.8,0.6244726932032841,0.6271723343991344
44,61.100750966004405,6.019595850220794,2022-11-05,15:00:00,rain,3.1,2.7,0.624221870371509,0.6271723343991344
40,61.100750966004405,6.019595850220794,2022-11-05,11:00:00,rain,3.1,2.8,0.623991820132469,0.6271723343991344
47,61.100750966004405,6.019595850220794,2022-11-05,18:00:00,rain,2.9,2.5,0.6236878105935719,0.6271723343991344
30,61.100750966004405,6.019595850220794,2022-11-05,01:00:00,rain,3.0,2.9,0.6232687585595403,0.6271723343991344
46,61.100750966004405,6.019595850220794,2022-11-05,17:00:00,rain,3.0,2.9,0.6232687585595403,0.6271723343991344
34,61.100750966004405,6.019595850220794,2022-11-05,05:00:00,rain,2.5,3.3,0.6197751576119619,0.6271723343991344
38,61.100750966004405,6.019595850220794,2022-11-05,09:00:00,rain,3.0,4.0,0.6191403789928475,0.6271723343991344
36,61.100750966004405,6.019595850220794,2022-11-05,07:00:00,rain,2.7,3.9,0.6182433946345554,0.6271723343991344
35,61.100750966004405,6.019595850220794,2022-11-05,06:00:00,rain,2.5,3.8,0.6178030449365384,0.6271723343991344
39,61.100750966004405,6.019595850220794,2022-11-05,10:00:00,rain,2.9,4.2,0.6175429953922636,0.6271723343991344
37,61.100750966004405,6.019595850220794,2022-11-05,08:00:00,rain,2.8,4.2,0.6170739428896742,0.6271723343991344
31,61.100750966004405,6.019595850220794,2022-11-05,02:00:00,rain,2.5,4.5,0.6137116130318294,0.6271723343991344
33,61.100750966004405,6.019595850220794,2022-11-05,04:00:00,lightrain,2.6,3.3,0.23283865781627255,0.6271723343991344
32,61.100750966004405,6.019595850220794,2022-11-05,03:00:00,lightrain,2.5,4.3,0.22767815501924027,0.6271723343991344
41,60.74102232363691,7.119790236654458,2022-11-05,12:00:00,rain,2.9,2.3,0.6240507690547017,0.6240507690547017
42,60.74102232363691,7.119790236654458,2022-11-05,13:00:00,rain,2.8,2.0,0.6240411231262507,0.6240507690547017
39,60.74102232363691,7.119790236654458,2022-11-05,10:00:00,rain,2.8,2.5,0.6232187580909825,0.6240507690547017
44,60.74102232363691,7.119790236654458,2022-11-05,15:00:00,rain,2.6,2.3,0.6226553932176023,0.6240507690547017
43,60.74102232363691,7.119790236654458,2022-11-05,14:00:00,rain,2.7,2.8,0.6221077289754723,0.6240507690547017
40,60.74102232363691,7.119790236654458,2022-11-05,11:00:00,rain,2.8,3.3,0.6211587646365759,0.6240507690547017
38,60.74102232363691,7.119790236654458,2022-11-05,09:00:00,rain,2.2,2.6,0.6202858529936829,0.6240507690547017
29,60.74102232363691,7.119790236654458,2022-11-05,00:00:00,sleet,3.9,3.6,0.3769222165388214,0.6240507690547017
30,60.74102232363691,7.119790236654458,2022-11-05,01:00:00,sleet,3.0,2.9,0.3747601047246525,0.6240507690547017
46,60.74102232363691,7.119790236654458,2022-11-05,17:00:00,sleet,2.2,2.1,0.37265765858197153,0.6240507690547017
47,60.74102232363691,7.119790236654458,2022-11-05,18:00:00,sleet,2.2,2.1,0.37265765858197153,0.6240507690547017
45,60.74102232363691,7.119790236654458,2022-11-05,16:00:00,sleet,2.3,3.1,0.37098671122799104,0.6240507690547017
32,60.74102232363691,7.119790236654458,2022-11-05,03:00:00,lightsleet,2.1,2.3,0.2330142072690694,0.6240507690547017
33,60.74102232363691,7.119790236654458,2022-11-05,04:00:00,lightsleet,1.9,2.0,0.23260184856859042,0.6240507690547017
37,60.74102232363691,7.119790236654458,2022-11-05,08:00:00,lightrain,1.9,2.5,0.23177948364597661,0.6240507690547017
34,60.74102232363691,7.119790236654458,2022-11-05,05:00:00,lightsleet,1.4,1.3,0.23125606268120535,0.6240507690547017
36,60.74102232363691,7.119790236654458,2022-11-05,07:00:00,lightrain,1.4,2.1,0.23034699040863382,0.6240507690547017
35,60.74102232363691,7.119790236654458,2022-11-05,06:00:00,lightrain,0.8,2.3,0.22762125010609635,0.6240507690547017
31,60.74102232363691,7.119790236654458,2022-11-05,02:00:00,lightsleet,2.3,4.3,0.22677530803664991,0.6240507690547017
39,59.84170071771818,6.386327312365349,2022-11-05,10:00:00,rain,2.7,2.5,0.6227536348808043,0.6227536348808043
38,59.84170071771818,6.386327312365349,2022-11-05,09:00:00,rain,2.6,3.2,0.6205543714725609,0.6227536348808043
33,59.84170071771818,6.386327312365349,2022-11-05,04:00:00,rain,2.1,2.4,0.6202326941476161,0.6227536348808043
35,59.84170071771818,6.386327312365349,2022-11-05,06:00:00,rain,2.4,3.0,0.6202264409822058,0.6227536348808043
37,59.84170071771818,6.386327312365349,2022-11-05,08:00:00,rain,2.5,3.2,0.6200970877824568,0.6227536348808043
34,59.84170071771818,6.386327312365349,2022-11-05,05:00:00,rain,2.3,3.0,0.6197769684582661,0.6227536348808043
31,59.84170071771818,6.386327312365349,2022-11-05,02:00:00,rain,1.9,2.4,0.6193609288729987,0.6227536348808043
40,59.84170071771818,6.386327312365349,2022-11-05,11:00:00,rain,2.8,3.8,0.6191866519611524,0.6227536348808043
36,59.84170071771818,6.386327312365349,2022-11-05,07:00:00,rain,2.4,3.4,0.6189776870997447,0.6227536348808043
43,59.84170071771818,6.386327312365349,2022-11-05,14:00:00,rain,2.8,4.2,0.6170739428896742,0.6227536348808043
46,59.84170071771818,6.386327312365349,2022-11-05,17:00:00,rain,2.2,3.7,0.6169025714578947,0.6227536348808043
47,59.84170071771818,6.386327312365349,2022-11-05,18:00:00,rain,2.2,3.7,0.6169025714578947,0.6227536348808043
41,59.84170071771818,6.386327312365349,2022-11-05,12:00:00,rain,2.5,4.1,0.616270555063459,0.6227536348808043
45,59.84170071771818,6.386327312365349,2022-11-05,16:00:00,rain,2.5,4.2,0.6156903358650602,0.6227536348808043
42,59.84170071771818,6.386327312365349,2022-11-05,13:00:00,rain,3.0,4.6,0.6152906124437211,0.6227536348808043
44,59.84170071771818,6.386327312365349,2022-11-05,15:00:00,rain,2.8,4.8,0.6127098763846135,0.6227536348808043
32,59.84170071771818,6.386327312365349,2022-11-05,03:00:00,lightrain,2.1,2.2,0.233177933703949,0.6227536348808043
30,59.84170071771818,6.386327312365349,2022-11-05,01:00:00,lightrain,1.8,1.9,0.23230506901396378,0.6227536348808043
29,59.84170071771818,6.386327312365349,2022-11-05,00:00:00,lightrain,1.9,4.4,0.22435746887120742,0.6227536348808043
39,59.84170071771818,6.019595850220794,2022-11-05,10:00:00,rain,3.0,3.3,0.6221008046891446,0.6221008046891446
36,59.84170071771818,6.019595850220794,2022-11-05,07:00:00,rain,2.7,3.1,0.6213166957472507,0.6221008046891446
38,59.84170071771818,6.019595850220794,2022-11-05,09:00:00,rain,2.9,3.7,0.6201036565043143,0.6221008046891446
35,59.84170071771818,6.019595850220794,2022-11-05,06:00:00,rain,2.5,3.2,0.6200970877824568,0.6221008046891446
34,59.84170071771818,6.019595850220794,2022-11-05,05:00:00,rain,2.5,3.3,0.6197751576119619,0.6221008046891446
33,59.84170071771818,6.019595850220794,2022-11-05,04:00:00,rain,2.3,3.1,0.6194953650628789,0.6221008046891446
40,59.84170071771818,6.019595850220794,2022-11-05,11:00:00,rain,3.0,4.2,0.6180159829422429,0.6221008046891446
37,59.84170071771818,6.019595850220794,2022-11-05,08:00:00,rain,2.9,4.4,0.6162657958188027,0.6221008046891446
43,59.84170071771818,6.019595850220794,2022-11-05,14:00:00,rain,3.3,5.4,0.608822386266382,0.6221008046891446
46,59.84170071771818,6.019595850220794,2022-11-05,17:00:00,rain,2.8,5.2,0.6087766446004482,0.6221008046891446
47,59.84170071771818,6.019595850220794,2022-11-05,18:00:00,rain,2.9,5.7,0.6028691404403671,0.6221008046891446
41,59.84170071771818,6.019595850220794,2022-11-05,12:00:00,rain,3.2,6.1,0.5978138085680964,0.6221008046891446
45,59.84170071771818,6.019595850220794,2022-11-05,16:00:00,rain,3.0,6.1,0.5968560076030315,0.6221008046891446
44,59.84170071771818,6.019595850220794,2022-11-05,15:00:00,rain,3.2,6.4,0.5920390206357998,0.6221008046891446
42,59.84170071771818,6.019595850220794,2022-11-05,13:00:00,rain,3.4,6.6,0.5887031232059913,0.6221008046891446
29,59.84170071771818,6.019595850220794,2022-11-05,00:00:00,lightrain,1.9,1.5,0.23318549162362673,0.6221008046891446
30,59.84170071771818,6.019595850220794,2022-11-05,01:00:00,lightrain,1.7,2.3,0.23128610829527502,0.6221008046891446
31,59.84170071771818,6.019595850220794,2022-11-05,02:00:00,lightrain,1.8,2.7,0.2309335370793558,0.6221008046891446
32,59.84170071771818,6.019595850220794,2022-11-05,03:00:00,lightrain,2.1,3.5,0.22987945957242856,0.6221008046891446
34,61.28061528718815,10.053641933810892,2022-11-05,05:00:00,rain,2.9,3.7,0.6201036565043143,0.6201036565043143
33,61.28061528718815,10.053641933810892,2022-11-05,04:00:00,rain,2.9,4.4,0.6162657958188027,0.6201036565043143
31,61.28061528718815,10.053641933810892,2022-11-05,02:00:00,rain,3.9,5.2,0.6141533674352532,0.6201036565043143
32,61.28061528718815,10.053641933810892,2022-11-05,03:00:00,rain,3.2,5.0,0.6127596885130164,0.6201036565043143
29,61.28061528718815,10.053641933810892,2022-11-05,00:00:00,rain,4.5,5.6,0.6123318057043685,0.6201036565043143
30,61.28061528718815,10.053641933810892,2022-11-05,01:00:00,rain,4.4,6.7,0.5915132531278735,0.6201036565043143
41,61.28061528718815,10.053641933810892,2022-11-05,12:00:00,fog,3.6,1.8,0.26922350000458184,0.6201036565043143
42,61.28061528718815,10.053641933810892,2022-11-05,13:00:00,fog,3.6,1.9,0.2690990396212114,0.6201036565043143
40,61.28061528718815,10.053641933810892,2022-11-05,11:00:00,fog,3.4,1.9,0.2681096141868268,0.6201036565043143
43,61.28061528718815,10.053641933810892,2022-11-05,14:00:00,fog,3.3,1.6,0.26796994038528077,0.6201036565043143
39,61.28061528718815,10.053641933810892,2022-11-05,10:00:00,fog,3.3,1.9,0.2676208381566224,0.6201036565043143
38,61.28061528718815,10.053641933810892,2022-11-05,09:00:00,fog,3.2,1.8,0.26726047593136526,0.6201036565043143
37,61.28061528718815,10.053641933810892,2022-11-05,08:00:00,fog,3.1,1.9,0.2666551424771797,0.6201036565043143
44,61.28061528718815,10.053641933810892,2022-11-05,15:00:00,fog,2.6,2.0,0.2641765399628035,0.6201036565043143
45,61.28061528718815,10.053641933810892,2022-11-05,16:00:00,fog,1.8,1.4,0.2613054031843498,0.6201036565043143
46,61.28061528718815,10.053641933810892,2022-11-05,17:00:00,fog,0.7,1.3,0.2569140813639136,0.6201036565043143
47,61.28061528718815,10.053641933810892,2022-11-05,18:00:00,fog,0.2,1.1,0.2551866042821326,0.6201036565043143
36,61.28061528718815,10.053641933810892,2022-11-05,07:00:00,lightrain,3.0,2.3,0.23712997311888753,0.6201036565043143
35,61.28061528718815,10.053641933810892,2022-11-05,06:00:00,lightrain,2.9,2.9,0.23540198752376765,0.6201036565043143
41,60.920886644820655,6.753058774509903,2022-11-05,12:00:00,rain,1.9,3.0,0.6180179313936037,0.6180179313936037
40,60.920886644820655,6.753058774509903,2022-11-05,11:00:00,rain,1.7,3.3,0.6162569398655322,0.6180179313936037
29,60.920886644820655,6.753058774509903,2022-11-05,00:00:00,sleet,3.3,1.5,0.3785007758600058,0.6180179313936037
30,60.920886644820655,6.753058774509903,2022-11-05,01:00:00,sleet,2.9,2.9,0.3742871171746732,0.6180179313936037
43,60.920886644820655,6.753058774509903,2022-11-05,14:00:00,sleet,2.1,2.1,0.3722159654412067,0.6180179313936037
42,60.920886644820655,6.753058774509903,2022-11-05,13:00:00,sleet,2.2,2.7,0.3715622160459725,0.6180179313936037
45,60.920886644820655,6.753058774509903,2022-11-05,16:00:00,sleet,1.8,1.9,0.37119019866486935,0.6180179313936037
44,60.920886644820655,6.753058774509903,2022-11-05,15:00:00,sleet,1.8,2.0,0.37105688743182164,0.6180179313936037
39,60.920886644820655,6.753058774509903,2022-11-05,10:00:00,sleet,1.5,1.7,0.37016361949095533,0.6180179313936037
47,60.920886644820655,6.753058774509903,2022-11-05,18:00:00,sleet,1.9,2.9,0.3697725737128714,0.6180179313936037
38,60.920886644820655,6.753058774509903,2022-11-05,09:00:00,sleet,1.3,1.7,0.3693378985552627,0.6180179313936037
46,60.920886644820655,6.753058774509903,2022-11-05,17:00:00,sleet,2.0,3.3,0.36903856870656404,0.6180179313936037
37,60.920886644820655,6.753058774509903,2022-11-05,08:00:00,lightsleet,1.0,1.6,0.22935105432566838,0.6180179313936037
36,60.920886644820655,6.753058774509903,2022-11-05,07:00:00,lightsleet,0.8,1.2,0.22892923278555646,0.6180179313936037
35,60.920886644820655,6.753058774509903,2022-11-05,06:00:00,lightsleet,0.7,1.3,0.2284585575944029,0.6180179313936037
34,60.920886644820655,6.753058774509903,2022-11-05,05:00:00,lightsleet,0.9,2.2,0.2281770976345836,0.6180179313936037
31,60.920886644820655,6.753058774509903,2022-11-05,02:00:00,lightsleet,1.8,3.7,0.22776523854373576,0.6180179313936037
33,60.920886644820655,6.753058774509903,2022-11-05,04:00:00,lightsleetshowers_day,1.1,3.1,0.22700895715294805,0.6180179313936037
32,60.920886644820655,6.753058774509903,2022-11-05,03:00:00,lightsleetshowers_night,1.2,3.6,0.2256846713159696,0.6180179313936037
33,61.100750966004405,10.053641933810892,2022-11-05,04:00:00,rain,1.4,3.2,0.6153231237408086,0.6153231237408086
34,61.100750966004405,10.053641933810892,2022-11-05,05:00:00,rain,1.3,3.1,0.6152132895730131,0.6153231237408086
32,61.100750966004405,10.053641933810892,2022-11-05,03:00:00,rain,1.6,3.8,0.6138624219068869,0.6153231237408086
31,61.100750966004405,10.053641933810892,2022-11-05,02:00:00,rain,1.8,4.9,0.6073370408232328,0.6153231237408086
30,61.100750966004405,10.053641933810892,2022-11-05,01:00:00,rain,2.5,5.7,0.6010164809131636,0.6153231237408086
29,61.100750966004405,10.053641933810892,2022-11-05,00:00:00,rain,3.0,6.9,0.5796025266975714,0.6153231237408086
37,61.100750966004405,10.053641933810892,2022-11-05,08:00:00,fog,1.9,2.4,0.2604226690440614,0.6153231237408086
38,61.100750966004405,10.053641933810892,2022-11-05,09:00:00,fog,1.9,2.4,0.2604226690440614,0.6153231237408086
